timestamp,volume,vw,open,close,high,low,t,n
2023-02-09 14:30:00,131,0.05,0.05,0.05,0.05,0.05,1675953000000,16
2023-02-09 14:31:00,108,0.0507,0.05,0.05,0.07,0.05,1675953060000,17
2023-02-09 14:32:00,32,0.05,0.05,0.05,0.05,0.05,1675953120000,5
2023-02-09 14:33:00,3,0.05,0.05,0.05,0.05,0.05,1675953180000,1
2023-02-09 14:34:00,31,0.05,0.05,0.05,0.05,0.05,1675953240000,2
2023-02-09 14:38:00,36,0.05,0.05,0.05,0.05,0.05,1675953480000,3
2023-02-09 14:39:00,20,0.05,0.05,0.05,0.05,0.05,1675953540000,1
2023-02-09 14:42:00,1,0.05,0.05,0.05,0.05,0.05,1675953720000,1
2023-02-09 14:43:00,4,0.05,0.05,0.05,0.05,0.05,1675953780000,3
2023-02-09 14:44:00,211,0.056,0.05,0.05,0.07,0.05,1675953840000,47
2023-02-09 14:47:00,1,0.05,0.05,0.05,0.05,0.05,1675954020000,1
2023-02-09 14:48:00,11,0.05,0.05,0.05,0.05,0.05,1675954080000,3
2023-02-09 14:51:00,40,0.05,0.05,0.05,0.05,0.05,1675954260000,3
2023-02-09 14:53:00,5,0.05,0.05,0.05,0.05,0.05,1675954380000,2
2023-02-09 15:02:00,12,0.1,0.1,0.1,0.1,0.1,1675954920000,2
2023-02-09 15:04:00,1,0.1,0.1,0.1,0.1,0.1,1675955040000,1
2023-02-09 15:05:00,35,0.05,0.05,0.05,0.05,0.05,1675955100000,6
2023-02-09 15:08:00,5,0.05,0.05,0.05,0.05,0.05,1675955280000,1
2023-02-09 15:09:00,9,0.05,0.05,0.05,0.05,0.05,1675955340000,1
2023-02-09 15:10:00,3,0.05,0.05,0.05,0.05,0.05,1675955400000,3
2023-02-09 15:16:00,3,0.05,0.05,0.05,0.05,0.05,1675955760000,2
2023-02-09 15:17:00,2,0.05,0.05,0.05,0.05,0.05,1675955820000,1
2023-02-09 15:19:00,2,0.05,0.05,0.05,0.05,0.05,1675955940000,1
2023-02-09 15:26:00,5,0.05,0.05,0.05,0.05,0.05,1675956360000,4
2023-02-09 15:30:00,61,0.05,0.05,0.05,0.05,0.05,1675956600000,2
2023-02-09 15:32:00,25,0.05,0.05,0.05,0.05,0.05,1675956720000,3
2023-02-09 15:34:00,2,0.05,0.05,0.05,0.05,0.05,1675956840000,1
2023-02-09 15:35:00,31,0.05,0.05,0.05,0.05,0.05,1675956900000,10
2023-02-09 15:36:00,5,0.05,0.05,0.05,0.05,0.05,1675956960000,1
2023-02-09 15:55:00,2,0.05,0.05,0.05,0.05,0.05,1675958100000,1
2023-02-09 16:04:00,5,0.05,0.05,0.05,0.05,0.05,1675958640000,1
2023-02-09 16:26:00,1,0.05,0.05,0.05,0.05,0.05,1675959960000,1
2023-02-09 16:30:00,5,0.05,0.05,0.05,0.05,0.05,1675960200000,3
2023-02-09 16:35:00,6,0.05,0.05,0.05,0.05,0.05,1675960500000,4
2023-02-09 16:36:00,2,0.05,0.05,0.05,0.05,0.05,1675960560000,2
2023-02-09 16:37:00,1,0.05,0.05,0.05,0.05,0.05,1675960620000,1
2023-02-09 16:46:00,1,0.05,0.05,0.05,0.05,0.05,1675961160000,1
2023-02-09 16:53:00,4,0.05,0.05,0.05,0.05,0.05,1675961580000,3
2023-02-09 16:54:00,1,0.05,0.05,0.05,0.05,0.05,1675961640000,1
2023-02-09 16:57:00,10,0.05,0.05,0.05,0.05,0.05,1675961820000,1
2023-02-09 16:59:00,6,0.05,0.05,0.05,0.05,0.05,1675961940000,1
2023-02-09 17:00:00,6,0.05,0.05,0.05,0.05,0.05,1675962000000,3
2023-02-09 17:31:00,2,0.05,0.05,0.05,0.05,0.05,1675963860000,1
2023-02-09 17:34:00,5,0.05,0.05,0.05,0.05,0.05,1675964040000,2
2023-02-09 17:37:00,5,0.05,0.05,0.05,0.05,0.05,1675964220000,3
2023-02-09 18:13:00,3,0.05,0.05,0.05,0.05,0.05,1675966380000,2
2023-02-09 18:15:00,8,0.05,0.05,0.05,0.05,0.05,1675966500000,1
2023-02-09 18:36:00,3,0.05,0.05,0.05,0.05,0.05,1675967760000,1
2023-02-09 19:00:00,1,0.05,0.05,0.05,0.05,0.05,1675969200000,1
2023-02-09 19:25:00,1,0.05,0.05,0.05,0.05,0.05,1675970700000,1
2023-02-09 19:45:00,1,0.05,0.05,0.05,0.05,0.05,1675971900000,1
2023-02-09 20:02:00,6,0.05,0.05,0.05,0.05,0.05,1675972920000,1
2023-02-09 20:15:00,16,0.05,0.05,0.05,0.05,0.05,1675973700000,2
2023-02-09 20:21:00,30,0.05,0.05,0.05,0.05,0.05,1675974060000,1
2023-02-09 20:27:00,20,0.05,0.05,0.05,0.05,0.05,1675974420000,3
2023-02-09 20:34:00,1,0.05,0.05,0.05,0.05,0.05,1675974840000,1
2023-02-09 20:36:00,1,0.05,0.05,0.05,0.05,0.05,1675974960000,1
2023-02-09 20:38:00,20,0.05,0.05,0.05,0.05,0.05,1675975080000,4
