timestamp,volume,vw,open,close,high,low,t,n
2024-01-17 14:30:00,1120,1.5116,1.35,1.65,1.67,1.3,1705501800000,205
2024-01-17 14:31:00,424,1.7434,1.7,1.75,1.85,1.55,1705501860000,187
2024-01-17 14:32:00,1040,2.014,1.7,2.05,2.25,1.65,1705501920000,257
2024-01-17 14:33:00,496,2.2202,1.95,2.3,2.35,1.95,1705501980000,201
2024-01-17 14:34:00,587,2.1211,2.25,2.2,2.35,1.9,1705502040000,174
2024-01-17 14:35:00,317,2.0994,2.2,2.0,2.21,2.0,1705502100000,116
2024-01-17 14:36:00,304,1.9654,2.02,1.9,2.1,1.85,1705502160000,142
2024-01-17 14:37:00,257,1.8335,1.87,1.7,1.95,1.65,1705502220000,107
2024-01-17 14:38:00,340,1.7265,1.75,1.6,1.87,1.6,1705502280000,121
2024-01-17 14:39:00,642,1.4784,1.59,1.5,1.6,1.39,1705502340000,144
2024-01-17 14:40:00,884,1.5856,1.5,1.75,1.85,1.45,1705502400000,181
2024-01-17 14:41:00,284,1.6638,1.8,1.75,1.8,1.55,1705502460000,103
2024-01-17 14:42:00,297,1.9063,1.7,1.92,2.0,1.7,1705502520000,136
2024-01-17 14:43:00,497,2.0912,1.96,2.1,2.25,1.9,1705502580000,178
2024-01-17 14:44:00,382,2.2094,2.1,2.2,2.33,2.05,1705502640000,146
2024-01-17 14:45:00,623,2.1502,2.2,1.8,2.35,1.75,1705502700000,226
2024-01-17 14:46:00,367,2.2063,1.9,2.3,2.4,1.85,1705502760000,148
2024-01-17 14:47:00,364,2.2646,2.35,2.1,2.45,2.07,1705502820000,126
2024-01-17 14:48:00,311,2.2134,2.15,2.25,2.35,2.15,1705502880000,110
2024-01-17 14:49:00,392,2.1363,2.3,1.92,2.3,1.9,1705502940000,109
2024-01-17 14:50:00,162,2.0717,1.95,2.07,2.15,1.92,1705503000000,66
2024-01-17 14:51:00,396,1.9976,2.05,2.05,2.05,1.9,1705503060000,66
2024-01-17 14:52:00,205,2.0939,2.02,1.95,2.3,1.9,1705503120000,94
2024-01-17 14:53:00,603,1.4759,2.0,1.5,2.0,1.25,1705503180000,218
2024-01-17 14:54:00,394,1.6429,1.45,1.85,1.9,1.45,1705503240000,116
2024-01-17 14:55:00,483,1.7487,1.9,1.92,1.95,1.57,1705503300000,122
2024-01-17 14:56:00,496,1.8684,1.9,2.0,2.05,1.75,1705503360000,127
2024-01-17 14:57:00,237,2.0428,2.05,2.05,2.2,1.95,1705503420000,81
2024-01-17 14:58:00,126,1.9571,2.02,1.9,2.1,1.9,1705503480000,56
2024-01-17 14:59:00,125,1.8368,1.95,1.7,1.95,1.7,1705503540000,53
2024-01-17 15:00:00,477,2.0071,1.8,2.1,2.1,1.77,1705503600000,123
2024-01-17 15:01:00,137,1.9488,2.05,1.8,2.05,1.75,1705503660000,70
2024-01-17 15:02:00,262,1.5665,1.8,1.55,1.82,1.45,1705503720000,107
2024-01-17 15:03:00,690,1.4051,1.52,1.25,1.65,1.2,1705503780000,150
2024-01-17 15:04:00,603,1.1745,1.25,1.25,1.35,1.05,1705503840000,199
2024-01-17 15:05:00,855,1.2929,1.25,1.3,1.4,1.25,1705503900000,115
2024-01-17 15:06:00,543,1.1177,1.25,1.1,1.25,1.05,1705503960000,99
2024-01-17 15:07:00,442,1.0217,1.12,0.94,1.12,0.9,1705504020000,133
2024-01-17 15:08:00,486,0.9737,0.95,0.95,1.1,0.9,1705504080000,103
2024-01-17 15:09:00,143,0.9934,1.0,1.05,1.1,0.9,1705504140000,70
2024-01-17 15:10:00,287,1.1223,1.1,1.1,1.2,1.05,1705504200000,92
2024-01-17 15:11:00,270,1.0631,1.13,0.95,1.15,0.95,1705504260000,62
2024-01-17 15:12:00,246,0.9886,0.95,1.05,1.15,0.85,1705504320000,98
2024-01-17 15:13:00,256,0.9696,1.05,0.97,1.1,0.92,1705504380000,55
2024-01-17 15:14:00,573,0.8512,1.0,0.8,1.0,0.75,1705504440000,106
2024-01-17 15:15:00,444,0.7902,0.82,0.85,0.85,0.7,1705504500000,137
2024-01-17 15:16:00,134,0.8988,0.85,0.95,1.05,0.8,1705504560000,68
2024-01-17 15:17:00,797,1.076,0.95,1.1,1.2,0.95,1705504620000,114
2024-01-17 15:18:00,248,1.0206,1.1,0.95,1.1,0.9,1705504680000,45
2024-01-17 15:19:00,291,1.1032,0.95,1.2,1.25,0.95,1705504740000,70
2024-01-17 15:20:00,519,1.2804,1.2,1.3,1.4,1.15,1705504800000,127
2024-01-17 15:21:00,386,1.3824,1.35,1.3,1.45,1.3,1705504860000,122
2024-01-17 15:22:00,410,1.4002,1.25,1.2,1.45,1.2,1705504920000,100
2024-01-17 15:23:00,38,1.2997,1.25,1.35,1.4,1.2,1705504980000,34
2024-01-17 15:24:00,306,1.218,1.4,1.1,1.4,1.1,1705505040000,61
2024-01-17 15:25:00,358,0.9385,1.1,0.9,1.1,0.85,1705505100000,84
2024-01-17 15:26:00,279,0.9673,0.95,0.87,1.15,0.85,1705505160000,80
2024-01-17 15:27:00,207,0.9457,0.85,0.75,1.02,0.75,1705505220000,63
2024-01-17 15:28:00,156,0.8588,0.8,0.9,0.95,0.8,1705505280000,46
2024-01-17 15:29:00,172,0.947,0.9,0.92,1.0,0.9,1705505340000,41
2024-01-17 15:30:00,294,1.1413,0.95,1.25,1.25,0.95,1705505400000,103
2024-01-17 15:31:00,1083,0.9253,1.15,1.0,1.15,0.9,1705505460000,34
2024-01-17 15:32:00,117,0.9586,0.95,1.05,1.05,0.9,1705505520000,37
2024-01-17 15:33:00,589,0.9858,1.0,0.85,1.0,0.85,1705505580000,35
2024-01-17 15:34:00,102,0.9214,0.9,0.9,1.0,0.87,1705505640000,34
2024-01-17 15:35:00,136,0.9977,0.9,1.1,1.1,0.9,1705505700000,47
2024-01-17 15:36:00,101,1.1189,1.05,1.05,1.2,0.95,1705505760000,33
2024-01-17 15:37:00,191,0.8024,1.0,0.75,1.0,0.7,1705505820000,90
2024-01-17 15:38:00,214,0.7902,0.75,0.75,0.85,0.7,1705505880000,58
2024-01-17 15:39:00,254,0.7144,0.77,0.7,0.85,0.65,1705505940000,53
2024-01-17 15:40:00,243,0.7282,0.65,0.7,0.8,0.65,1705506000000,78
2024-01-17 15:41:00,247,0.6698,0.7,0.75,0.75,0.6,1705506060000,43
2024-01-17 15:42:00,200,0.6663,0.7,0.67,0.7,0.62,1705506120000,35
2024-01-17 15:43:00,145,0.7178,0.7,0.75,0.8,0.65,1705506180000,35
2024-01-17 15:44:00,268,0.7197,0.75,0.77,0.8,0.67,1705506240000,36
2024-01-17 15:45:00,163,0.7464,0.8,0.7,0.8,0.7,1705506300000,65
2024-01-17 15:46:00,573,0.7068,0.72,0.65,0.75,0.65,1705506360000,48
2024-01-17 15:47:00,247,0.616,0.65,0.65,0.65,0.55,1705506420000,54
2024-01-17 15:48:00,155,0.7573,0.65,0.8,0.85,0.63,1705506480000,61
2024-01-17 15:49:00,74,0.7408,0.7,0.67,0.85,0.65,1705506540000,27
2024-01-17 15:50:00,140,0.6253,0.65,0.67,0.7,0.6,1705506600000,54
2024-01-17 15:51:00,62,0.6505,0.7,0.65,0.7,0.6,1705506660000,24
2024-01-17 15:52:00,161,0.6825,0.65,0.7,0.7,0.62,1705506720000,14
2024-01-17 15:53:00,78,0.6971,0.65,0.65,0.8,0.65,1705506780000,22
2024-01-17 15:54:00,41,0.7337,0.65,0.76,0.77,0.65,1705506840000,16
