timestamp,volume,vw,open,close,high,low,t,n
2024-02-12 14:30:00,211,0.05,0.05,0.05,0.05,0.05,1707748200000,32
2024-02-12 14:31:00,1092,0.05,0.05,0.05,0.05,0.05,1707748260000,176
2024-02-12 14:32:00,535,0.05,0.05,0.05,0.05,0.05,1707748320000,138
2024-02-12 14:33:00,237,0.05,0.05,0.05,0.05,0.05,1707748380000,89
2024-02-12 14:34:00,81,0.05,0.05,0.05,0.05,0.05,1707748440000,34
2024-02-12 14:35:00,237,0.05,0.05,0.05,0.05,0.05,1707748500000,79
2024-02-12 14:36:00,146,0.0484,0.05,0.05,0.05,0.04,1707748560000,26
2024-02-12 14:37:00,23,0.05,0.05,0.05,0.05,0.05,1707748620000,10
2024-02-12 14:38:00,42,0.05,0.05,0.05,0.05,0.05,1707748680000,8
2024-02-12 14:39:00,47,0.05,0.05,0.05,0.05,0.05,1707748740000,9
2024-02-12 14:40:00,100,0.05,0.05,0.05,0.05,0.05,1707748800000,30
2024-02-12 14:41:00,19,0.05,0.05,0.05,0.05,0.05,1707748860000,13
2024-02-12 14:42:00,303,0.05,0.05,0.05,0.05,0.05,1707748920000,32
2024-02-12 14:43:00,127,0.05,0.05,0.05,0.05,0.05,1707748980000,12
2024-02-12 14:44:00,2,0.05,0.05,0.05,0.05,0.05,1707749040000,1
2024-02-12 14:45:00,4,0.05,0.05,0.05,0.05,0.05,1707749100000,4
2024-02-12 14:46:00,5,0.05,0.05,0.05,0.05,0.05,1707749160000,5
2024-02-12 14:47:00,1,0.05,0.05,0.05,0.05,0.05,1707749220000,1
2024-02-12 14:48:00,5,0.05,0.05,0.05,0.05,0.05,1707749280000,4
2024-02-12 14:49:00,2,0.05,0.05,0.05,0.05,0.05,1707749340000,2
2024-02-12 14:50:00,2,0.05,0.05,0.05,0.05,0.05,1707749400000,1
2024-02-12 14:52:00,4,0.05,0.05,0.05,0.05,0.05,1707749520000,1
2024-02-12 14:54:00,10,0.05,0.05,0.05,0.05,0.05,1707749640000,1
2024-02-12 14:56:00,2,0.05,0.05,0.05,0.05,0.05,1707749760000,2
2024-02-12 14:59:00,1,0.05,0.05,0.05,0.05,0.05,1707749940000,1
2024-02-12 15:00:00,2,0.05,0.05,0.05,0.05,0.05,1707750000000,1
2024-02-12 15:03:00,1,0.05,0.05,0.05,0.05,0.05,1707750180000,1
2024-02-12 15:05:00,6,0.05,0.05,0.05,0.05,0.05,1707750300000,2
2024-02-12 15:06:00,1,0.05,0.05,0.05,0.05,0.05,1707750360000,1
2024-02-12 15:18:00,3,0.05,0.05,0.05,0.05,0.05,1707751080000,2
2024-02-12 15:19:00,1,0.05,0.05,0.05,0.05,0.05,1707751140000,1
2024-02-12 15:20:00,1,0.05,0.05,0.05,0.05,0.05,1707751200000,1
2024-02-12 15:21:00,100,0.05,0.05,0.05,0.05,0.05,1707751260000,6
2024-02-12 15:23:00,3,0.05,0.05,0.05,0.05,0.05,1707751380000,2
2024-02-12 15:25:00,1,0.05,0.05,0.05,0.05,0.05,1707751500000,1
2024-02-12 15:26:00,1,0.05,0.05,0.05,0.05,0.05,1707751560000,1
2024-02-12 15:33:00,2,0.05,0.05,0.05,0.05,0.05,1707751980000,1
