timestamp,volume,vw,open,close,high,low,t,n
2023-01-19 14:30:00,214,10.3695,11.0,9.72,11.36,9.5,1674138600000,91
2023-01-19 14:31:00,198,9.7621,9.82,10.8,10.8,9.3,1674138660000,63
2023-01-19 14:32:00,226,9.997,10.74,9.1,11.5,8.8,1674138720000,94
2023-01-19 14:33:00,145,8.881,9.0,8.9,9.2,8.5,1674138780000,64
2023-01-19 14:34:00,181,9.3978,9.1,9.7,9.8,8.9,1674138840000,63
2023-01-19 14:35:00,474,10.023,9.84,10.1,10.6,9.58,1674138900000,107
2023-01-19 14:36:00,144,10.4051,10.5,10.1,11.1,9.5,1674138960000,76
2023-01-19 14:37:00,260,9.8082,10.3,9.2,10.7,8.8,1674139020000,87
2023-01-19 14:38:00,207,8.8953,9.12,7.9,9.51,7.9,1674139080000,64
2023-01-19 14:39:00,264,7.6681,7.9,7.0,8.1,6.9,1674139140000,80
2023-01-19 14:40:00,288,7.2992,7.05,7.2,8.1,6.8,1674139200000,90
2023-01-19 14:41:00,140,7.1824,7.4,7.1,7.68,6.7,1674139260000,60
2023-01-19 14:42:00,234,8.0157,7.2,8.5,8.6,7.13,1674139320000,86
2023-01-19 14:43:00,582,9.004,8.6,9.61,9.61,8.16,1674139380000,172
2023-01-19 14:44:00,343,10.3344,9.94,10.9,11.0,9.7,1674139440000,136
2023-01-19 14:45:00,440,11.1272,11.0,10.6,11.9,10.4,1674139500000,141
2023-01-19 14:46:00,263,10.6796,10.9,11.0,11.5,9.8,1674139560000,112
2023-01-19 14:47:00,345,11.0778,10.9,10.6,11.79,10.3,1674139620000,124
2023-01-19 14:48:00,399,11.5386,11.0,12.0,12.3,11.0,1674139680000,111
2023-01-19 14:49:00,411,12.0682,12.1,12.15,12.6,11.1,1674139740000,131
2023-01-19 14:50:00,222,10.7742,12.0,10.1,12.0,10.0,1674139800000,93
2023-01-19 14:51:00,105,10.5471,10.0,10.4,11.0,10.0,1674139860000,58
2023-01-19 14:52:00,156,10.9526,10.2,10.8,11.5,10.0,1674139920000,75
2023-01-19 14:53:00,243,12.3484,10.9,12.04,12.8,10.89,1674139980000,107
2023-01-19 14:54:00,139,12.3865,12.4,12.0,12.84,11.8,1674140040000,91
