timestamp,volume,vw,open,close,high,low,t,n
2024-03-05 14:30:00,68,0.05,0.05,0.05,0.05,0.05,1709649000000,20
2024-03-05 14:31:00,33,0.05,0.05,0.05,0.05,0.05,1709649060000,4
2024-03-05 14:32:00,5,0.05,0.05,0.05,0.05,0.05,1709649120000,2
2024-03-05 14:35:00,2,0.05,0.05,0.05,0.05,0.05,1709649300000,2
2024-03-05 14:36:00,1,0.05,0.05,0.05,0.05,0.05,1709649360000,1
2024-03-05 14:37:00,15,0.05,0.05,0.05,0.05,0.05,1709649420000,4
2024-03-05 14:38:00,7,0.05,0.05,0.05,0.05,0.05,1709649480000,3
2024-03-05 14:40:00,4,0.05,0.05,0.05,0.05,0.05,1709649600000,2
2024-03-05 14:41:00,1,0.05,0.05,0.05,0.05,0.05,1709649660000,1
2024-03-05 14:45:00,1,0.05,0.05,0.05,0.05,0.05,1709649900000,1
2024-03-05 14:46:00,2,0.05,0.05,0.05,0.05,0.05,1709649960000,2
2024-03-05 14:47:00,2,0.05,0.05,0.05,0.05,0.05,1709650020000,2
2024-03-05 14:48:00,4,0.05,0.05,0.05,0.05,0.05,1709650080000,1
2024-03-05 14:51:00,21,0.05,0.05,0.05,0.05,0.05,1709650260000,4
2024-03-05 14:52:00,5,0.05,0.05,0.05,0.05,0.05,1709650320000,1
2024-03-05 14:54:00,20,0.05,0.05,0.05,0.05,0.05,1709650440000,5
2024-03-05 14:57:00,30,0.05,0.05,0.05,0.05,0.05,1709650620000,2
2024-03-05 14:58:00,25,0.05,0.05,0.05,0.05,0.05,1709650680000,8
2024-03-05 15:00:00,13,0.05,0.05,0.05,0.05,0.05,1709650800000,2
2024-03-05 15:03:00,10,0.05,0.05,0.05,0.05,0.05,1709650980000,1
2024-03-05 15:07:00,32,0.05,0.05,0.05,0.05,0.05,1709651220000,12
2024-03-05 15:08:00,5,0.05,0.05,0.05,0.05,0.05,1709651280000,1
2024-03-05 15:09:00,20,0.05,0.05,0.05,0.05,0.05,1709651340000,1
2024-03-05 15:14:00,20,0.05,0.05,0.05,0.05,0.05,1709651640000,1
2024-03-05 15:21:00,10,0.05,0.05,0.05,0.05,0.05,1709652060000,1
2024-03-05 15:22:00,2,0.05,0.05,0.05,0.05,0.05,1709652120000,2
2024-03-05 15:24:00,4,0.05,0.05,0.05,0.05,0.05,1709652240000,2
2024-03-05 15:25:00,4,0.05,0.05,0.05,0.05,0.05,1709652300000,2
2024-03-05 15:26:00,2,0.05,0.05,0.05,0.05,0.05,1709652360000,2
2024-03-05 15:28:00,2,0.05,0.05,0.05,0.05,0.05,1709652480000,1
2024-03-05 15:29:00,2,0.05,0.05,0.05,0.05,0.05,1709652540000,1
2024-03-05 15:30:00,11,0.05,0.05,0.05,0.05,0.05,1709652600000,3
2024-03-05 15:33:00,5,0.05,0.05,0.05,0.05,0.05,1709652780000,1
2024-03-05 15:36:00,8,0.05,0.05,0.05,0.05,0.05,1709652960000,1
2024-03-05 15:44:00,10,0.05,0.05,0.05,0.05,0.05,1709653440000,1
2024-03-05 15:46:00,2,0.05,0.05,0.05,0.05,0.05,1709653560000,1
2024-03-05 15:53:00,3,0.05,0.05,0.05,0.05,0.05,1709653980000,1
2024-03-05 16:32:00,1,0.05,0.05,0.05,0.05,0.05,1709656320000,1
2024-03-05 16:36:00,4,0.05,0.05,0.05,0.05,0.05,1709656560000,2
2024-03-05 16:52:00,2,0.05,0.05,0.05,0.05,0.05,1709657520000,2
2024-03-05 17:00:00,3,0.05,0.05,0.05,0.05,0.05,1709658000000,3
2024-03-05 17:07:00,1,0.05,0.05,0.05,0.05,0.05,1709658420000,1
2024-03-05 17:08:00,1,0.05,0.05,0.05,0.05,0.05,1709658480000,1
2024-03-05 17:10:00,2,0.05,0.05,0.05,0.05,0.05,1709658600000,1
2024-03-05 17:12:00,6,0.05,0.05,0.05,0.05,0.05,1709658720000,1
2024-03-05 17:28:00,3,0.05,0.05,0.05,0.05,0.05,1709659680000,1
2024-03-05 17:31:00,4,0.05,0.05,0.05,0.05,0.05,1709659860000,1
2024-03-05 17:49:00,3,0.05,0.05,0.05,0.05,0.05,1709660940000,1
2024-03-05 18:30:00,3,0.05,0.05,0.05,0.05,0.05,1709663400000,3
2024-03-05 19:24:00,50,0.05,0.05,0.05,0.05,0.05,1709666640000,1
2024-03-05 19:33:00,11,0.05,0.05,0.05,0.05,0.05,1709667180000,2
2024-03-05 19:45:00,3,0.05,0.05,0.05,0.05,0.05,1709667900000,1
2024-03-05 20:23:00,1,0.05,0.05,0.05,0.05,0.05,1709670180000,1
2024-03-05 20:45:00,5,0.05,0.05,0.05,0.05,0.05,1709671500000,1
