timestamp,volume,vw,open,close,high,low,t,n
2023-07-20 13:30:00,154,0.285,0.3,0.3,0.3,0.25,1689859800000,33
2023-07-20 13:31:00,331,0.2848,0.3,0.25,0.3,0.25,1689859860000,36
2023-07-20 13:32:00,76,0.242,0.2,0.2,0.3,0.2,1689859920000,29
2023-07-20 13:33:00,248,0.2323,0.25,0.25,0.25,0.2,1689859980000,52
2023-07-20 13:34:00,127,0.2209,0.22,0.2,0.25,0.2,1689860040000,30
2023-07-20 13:35:00,35,0.2226,0.22,0.22,0.25,0.22,1689860100000,13
2023-07-20 13:36:00,23,0.2374,0.22,0.22,0.25,0.2,1689860160000,11
2023-07-20 13:37:00,46,0.2189,0.25,0.22,0.25,0.2,1689860220000,14
2023-07-20 13:38:00,34,0.2212,0.25,0.2,0.25,0.2,1689860280000,10
2023-07-20 13:39:00,27,0.2167,0.22,0.2,0.24,0.2,1689860340000,8
2023-07-20 13:40:00,237,0.2036,0.22,0.22,0.25,0.2,1689860400000,15
2023-07-20 13:41:00,51,0.2259,0.25,0.22,0.25,0.22,1689860460000,17
2023-07-20 13:42:00,2,0.22,0.22,0.22,0.22,0.22,1689860520000,2
2023-07-20 13:43:00,30,0.2083,0.2,0.2,0.25,0.2,1689860580000,8
2023-07-20 13:44:00,115,0.2146,0.22,0.2,0.25,0.2,1689860640000,23
2023-07-20 13:45:00,10,0.22,0.22,0.22,0.22,0.22,1689860700000,3
2023-07-20 13:46:00,544,0.2009,0.2,0.22,0.22,0.2,1689860760000,15
2023-07-20 13:47:00,16,0.2119,0.22,0.19,0.22,0.19,1689860820000,5
2023-07-20 13:48:00,29,0.2007,0.2,0.22,0.22,0.2,1689860880000,9
2023-07-20 13:49:00,306,0.1993,0.2,0.22,0.25,0.17,1689860940000,78
2023-07-20 13:50:00,119,0.1992,0.2,0.15,0.22,0.15,1689861000000,34
2023-07-20 13:51:00,592,0.2004,0.2,0.2,0.21,0.2,1689861060000,46
2023-07-20 13:52:00,92,0.2118,0.2,0.21,0.22,0.2,1689861120000,19
2023-07-20 13:53:00,80,0.2,0.2,0.2,0.2,0.2,1689861180000,3
2023-07-20 13:54:00,14,0.1829,0.17,0.2,0.2,0.17,1689861240000,8
2023-07-20 13:55:00,2,0.17,0.17,0.17,0.17,0.17,1689861300000,2
2023-07-20 13:56:00,70,0.185,0.17,0.17,0.2,0.17,1689861360000,17
2023-07-20 13:57:00,2,0.175,0.15,0.2,0.2,0.15,1689861420000,2
