timestamp,volume,vw,open,close,high,low,t,n
2023-09-07 13:30:00,410,0.09,0.1,0.1,0.12,0.05,1694093400000,100
2023-09-07 13:31:00,201,0.0825,0.1,0.08,0.11,0.05,1694093460000,58
2023-09-07 13:32:00,193,0.0842,0.1,0.1,0.1,0.05,1694093520000,68
2023-09-07 13:33:00,281,0.122,0.1,0.12,0.15,0.07,1694093580000,62
2023-09-07 13:34:00,84,0.1149,0.1,0.1,0.15,0.1,1694093640000,31
2023-09-07 13:35:00,46,0.1117,0.12,0.12,0.15,0.1,1694093700000,11
2023-09-07 13:36:00,18,0.1333,0.15,0.13,0.15,0.12,1694093760000,9
2023-09-07 13:37:00,24,0.1458,0.15,0.1,0.15,0.1,1694093820000,5
2023-09-07 13:38:00,123,0.0977,0.1,0.12,0.12,0.05,1694093880000,30
2023-09-07 13:39:00,19,0.1247,0.12,0.12,0.13,0.12,1694093940000,9
2023-09-07 13:40:00,126,0.1223,0.12,0.15,0.15,0.1,1694094000000,10
2023-09-07 13:41:00,34,0.1109,0.12,0.12,0.15,0.1,1694094060000,11
2023-09-07 13:42:00,67,0.124,0.12,0.12,0.15,0.1,1694094120000,26
2023-09-07 13:43:00,8,0.14,0.15,0.1,0.15,0.1,1694094180000,3
2023-09-07 13:44:00,6,0.1167,0.12,0.12,0.12,0.1,1694094240000,4
2023-09-07 13:45:00,51,0.1167,0.12,0.11,0.13,0.1,1694094300000,14
2023-09-07 13:46:00,72,0.1181,0.12,0.12,0.12,0.1,1694094360000,13
2023-09-07 13:47:00,116,0.1288,0.13,0.15,0.15,0.1,1694094420000,16
2023-09-07 13:48:00,46,0.1061,0.15,0.1,0.15,0.1,1694094480000,17
2023-09-07 13:49:00,192,0.1017,0.12,0.1,0.12,0.1,1694094540000,23
2023-09-07 13:50:00,332,0.1105,0.1,0.12,0.15,0.07,1694094600000,35
2023-09-07 13:51:00,31,0.1032,0.1,0.11,0.11,0.1,1694094660000,5
2023-09-07 13:52:00,51,0.1035,0.1,0.1,0.12,0.1,1694094720000,13
2023-09-07 13:53:00,91,0.0736,0.07,0.06,0.1,0.05,1694094780000,22
2023-09-07 13:54:00,8,0.0688,0.07,0.07,0.08,0.05,1694094840000,8
2023-09-07 13:55:00,52,0.0719,0.07,0.08,0.1,0.05,1694094900000,13
2023-09-07 13:56:00,11,0.1,0.1,0.1,0.1,0.1,1694094960000,2
2023-09-07 13:57:00,111,0.055,0.1,0.1,0.1,0.05,1694095020000,5
2023-09-07 13:58:00,25,0.0852,0.1,0.1,0.1,0.05,1694095080000,11
2023-09-07 13:59:00,29,0.0772,0.07,0.07,0.1,0.07,1694095140000,5
2023-09-07 14:00:00,47,0.077,0.1,0.1,0.1,0.07,1694095200000,20
2023-09-07 14:01:00,10,0.097,0.07,0.1,0.1,0.07,1694095260000,3
2023-09-07 14:02:00,16,0.0794,0.05,0.1,0.1,0.05,1694095320000,8
2023-09-07 14:03:00,12,0.0708,0.07,0.08,0.08,0.07,1694095380000,3
2023-09-07 14:04:00,14,0.0871,0.1,0.07,0.1,0.05,1694095440000,6
2023-09-07 14:05:00,13,0.0692,0.05,0.05,0.1,0.05,1694095500000,6
2023-09-07 14:06:00,9,0.0678,0.07,0.05,0.07,0.05,1694095560000,6
2023-09-07 14:07:00,1,0.1,0.1,0.1,0.1,0.1,1694095620000,1
2023-09-07 14:08:00,6,0.085,0.1,0.1,0.1,0.07,1694095680000,6
2023-09-07 14:09:00,9,0.0856,0.1,0.1,0.1,0.05,1694095740000,5
2023-09-07 14:10:00,17,0.0735,0.07,0.1,0.1,0.05,1694095800000,14
2023-09-07 14:11:00,21,0.0795,0.08,0.1,0.1,0.07,1694095860000,5
2023-09-07 14:12:00,22,0.0864,0.1,0.07,0.1,0.07,1694095920000,6
2023-09-07 14:13:00,16,0.0963,0.07,0.1,0.1,0.07,1694095980000,6
