timestamp,volume,vw,open,close,high,low,t,n
2023-04-10 13:30:00,52,0.05,0.05,0.05,0.05,0.05,1681133400000,20
2023-04-10 13:31:00,2,0.05,0.05,0.05,0.05,0.05,1681133460000,1
2023-04-10 13:32:00,11,0.05,0.05,0.05,0.05,0.05,1681133520000,3
2023-04-10 13:33:00,8,0.05,0.05,0.05,0.05,0.05,1681133580000,1
2023-04-10 13:34:00,1,0.05,0.05,0.05,0.05,0.05,1681133640000,1
2023-04-10 13:35:00,6,0.05,0.05,0.05,0.05,0.05,1681133700000,3
2023-04-10 13:37:00,7,0.05,0.05,0.05,0.05,0.05,1681133820000,3
2023-04-10 13:41:00,2,0.05,0.05,0.05,0.05,0.05,1681134060000,2
2023-04-10 13:43:00,10,0.05,0.05,0.05,0.05,0.05,1681134180000,1
2023-04-10 13:45:00,22,0.05,0.05,0.05,0.05,0.05,1681134300000,2
2023-04-10 13:47:00,2,0.05,0.05,0.05,0.05,0.05,1681134420000,1
2023-04-10 13:55:00,20,0.05,0.05,0.05,0.05,0.05,1681134900000,2
2023-04-10 14:02:00,1,0.05,0.05,0.05,0.05,0.05,1681135320000,1
2023-04-10 14:07:00,7,0.05,0.05,0.05,0.05,0.05,1681135620000,1
2023-04-10 14:12:00,1,0.05,0.05,0.05,0.05,0.05,1681135920000,1
2023-04-10 14:13:00,2,0.05,0.05,0.05,0.05,0.05,1681135980000,1
2023-04-10 14:25:00,2,0.05,0.05,0.05,0.05,0.05,1681136700000,1
2023-04-10 14:26:00,1,0.05,0.05,0.05,0.05,0.05,1681136760000,1
2023-04-10 14:27:00,2,0.05,0.05,0.05,0.05,0.05,1681136820000,1
2023-04-10 14:36:00,5,0.05,0.05,0.05,0.05,0.05,1681137360000,2
2023-04-10 14:37:00,10,0.05,0.05,0.05,0.05,0.05,1681137420000,1
2023-04-10 14:41:00,10,0.05,0.05,0.05,0.05,0.05,1681137660000,1
2023-04-10 14:48:00,2,0.05,0.05,0.05,0.05,0.05,1681138080000,1
2023-04-10 15:39:00,10,0.05,0.05,0.05,0.05,0.05,1681141140000,1
2023-04-10 15:44:00,1,0.05,0.05,0.05,0.05,0.05,1681141440000,1
2023-04-10 16:58:00,2,0.05,0.05,0.05,0.05,0.05,1681145880000,1
2023-04-10 17:00:00,3,0.05,0.05,0.05,0.05,0.05,1681146000000,1
2023-04-10 17:17:00,1,0.05,0.05,0.05,0.05,0.05,1681147020000,1
2023-04-10 17:37:00,6,0.05,0.05,0.05,0.05,0.05,1681148220000,1
2023-04-10 19:49:00,1,0.05,0.05,0.05,0.05,0.05,1681156140000,1
