timestamp,volume,vw,open,close,high,low,t,n
2023-03-08 14:30:00,165,0.2738,0.3,0.25,0.3,0.2,1678285800000,24
2023-03-08 14:31:00,160,0.1886,0.22,0.2,0.22,0.15,1678285860000,30
2023-03-08 14:32:00,39,0.1708,0.17,0.17,0.2,0.15,1678285920000,13
2023-03-08 14:33:00,24,0.1925,0.17,0.2,0.2,0.17,1678285980000,9
2023-03-08 14:34:00,91,0.2018,0.2,0.2,0.25,0.2,1678286040000,23
2023-03-08 14:35:00,86,0.2123,0.22,0.2,0.25,0.2,1678286100000,29
2023-03-08 14:36:00,28,0.2232,0.2,0.2,0.25,0.18,1678286160000,12
2023-03-08 14:37:00,137,0.22,0.22,0.2,0.25,0.2,1678286220000,21
2023-03-08 14:38:00,33,0.2327,0.25,0.22,0.25,0.22,1678286280000,13
2023-03-08 14:39:00,27,0.2163,0.25,0.22,0.25,0.2,1678286340000,10
2023-03-08 14:40:00,19,0.2368,0.22,0.25,0.25,0.2,1678286400000,10
2023-03-08 14:41:00,47,0.1777,0.2,0.2,0.2,0.17,1678286460000,9
2023-03-08 14:42:00,80,0.1995,0.2,0.17,0.25,0.17,1678286520000,7
2023-03-08 14:43:00,15,0.1887,0.15,0.2,0.2,0.15,1678286580000,8
2023-03-08 14:44:00,27,0.1904,0.17,0.22,0.22,0.17,1678286640000,13
2023-03-08 14:45:00,127,0.2247,0.25,0.2,0.25,0.2,1678286700000,14
2023-03-08 14:46:00,31,0.2,0.2,0.2,0.2,0.2,1678286760000,9
2023-03-08 14:47:00,19,0.2237,0.2,0.25,0.25,0.2,1678286820000,7
2023-03-08 14:48:00,4,0.17,0.17,0.17,0.17,0.17,1678286880000,3
2023-03-08 14:49:00,9,0.1622,0.15,0.2,0.2,0.15,1678286940000,6
2023-03-08 14:50:00,5,0.2,0.2,0.2,0.2,0.2,1678287000000,3
2023-03-08 14:51:00,8,0.15,0.15,0.15,0.15,0.15,1678287060000,1
2023-03-08 14:52:00,16,0.1913,0.17,0.18,0.2,0.17,1678287120000,5
2023-03-08 14:53:00,12,0.1683,0.17,0.16,0.17,0.16,1678287180000,2
2023-03-08 14:54:00,5,0.2,0.2,0.2,0.2,0.2,1678287240000,3
2023-03-08 14:55:00,7,0.1886,0.17,0.2,0.2,0.15,1678287300000,7
2023-03-08 14:56:00,18,0.1778,0.2,0.15,0.2,0.15,1678287360000,11
2023-03-08 14:57:00,25,0.1716,0.17,0.15,0.2,0.15,1678287420000,6
2023-03-08 14:58:00,1,0.17,0.17,0.17,0.17,0.17,1678287480000,1
2023-03-08 14:59:00,2,0.175,0.17,0.18,0.18,0.17,1678287540000,2
2023-03-08 15:00:00,75,0.2267,0.2,0.2,0.25,0.19,1678287600000,20
2023-03-08 15:01:00,34,0.2926,0.25,0.25,0.3,0.25,1678287660000,21
2023-03-08 15:02:00,68,0.2025,0.25,0.1,0.3,0.1,1678287720000,20
2023-03-08 15:03:00,54,0.1391,0.1,0.16,0.2,0.1,1678287780000,17
2023-03-08 15:04:00,39,0.1423,0.2,0.15,0.2,0.1,1678287840000,15
2023-03-08 15:05:00,6,0.1567,0.15,0.17,0.17,0.15,1678287900000,4
2023-03-08 15:06:00,105,0.1983,0.2,0.2,0.2,0.15,1678287960000,5
2023-03-08 15:07:00,4,0.16,0.15,0.17,0.17,0.15,1678288020000,2
2023-03-08 15:08:00,21,0.169,0.17,0.15,0.17,0.15,1678288080000,2
2023-03-08 15:09:00,13,0.1454,0.15,0.15,0.15,0.12,1678288140000,11
2023-03-08 15:10:00,26,0.1177,0.12,0.1,0.15,0.1,1678288200000,11
2023-03-08 15:11:00,79,0.1154,0.1,0.12,0.12,0.1,1678288260000,23
2023-03-08 15:12:00,58,0.1193,0.12,0.12,0.12,0.1,1678288320000,13
2023-03-08 15:13:00,1,0.11,0.11,0.11,0.11,0.11,1678288380000,1
2023-03-08 15:14:00,3,0.12,0.12,0.12,0.12,0.12,1678288440000,3
2023-03-08 15:15:00,13,0.1362,0.12,0.15,0.15,0.12,1678288500000,6
2023-03-08 15:16:00,11,0.1364,0.15,0.12,0.15,0.12,1678288560000,6
2023-03-08 15:17:00,1,0.1,0.1,0.1,0.1,0.1,1678288620000,1
2023-03-08 15:18:00,4,0.13,0.12,0.15,0.15,0.1,1678288680000,3
2023-03-08 15:19:00,9,0.1278,0.12,0.15,0.15,0.1,1678288740000,5
2023-03-08 15:20:00,19,0.1421,0.15,0.12,0.15,0.12,1678288800000,9
2023-03-08 15:21:00,37,0.1092,0.15,0.12,0.15,0.1,1678288860000,9
2023-03-08 15:22:00,32,0.0716,0.12,0.05,0.12,0.05,1678288920000,10
2023-03-08 15:23:00,72,0.0903,0.1,0.07,0.1,0.05,1678288980000,11
2023-03-08 15:24:00,45,0.0662,0.05,0.05,0.1,0.05,1678289040000,16
2023-03-08 15:25:00,51,0.0737,0.1,0.07,0.1,0.05,1678289100000,8
2023-03-08 15:26:00,94,0.1016,0.1,0.1,0.15,0.1,1678289160000,29
2023-03-08 15:27:00,6,0.1133,0.12,0.1,0.12,0.1,1678289220000,3
2023-03-08 15:28:00,15,0.0993,0.1,0.11,0.11,0.05,1678289280000,6
2023-03-08 15:29:00,10,0.082,0.1,0.07,0.1,0.07,1678289340000,4
2023-03-08 15:30:00,8,0.1125,0.1,0.15,0.15,0.1,1678289400000,5
2023-03-08 15:31:00,1,0.05,0.05,0.05,0.05,0.05,1678289460000,1
2023-03-08 15:32:00,5,0.07,0.07,0.07,0.07,0.07,1678289520000,1
2023-03-08 15:33:00,7,0.0743,0.1,0.07,0.1,0.07,1678289580000,2
2023-03-08 15:34:00,8,0.075,0.05,0.07,0.1,0.05,1678289640000,5
2023-03-08 15:35:00,12,0.055,0.05,0.05,0.07,0.05,1678289700000,4
2023-03-08 15:36:00,63,0.0827,0.1,0.1,0.1,0.05,1678289760000,19
2023-03-08 15:38:00,41,0.0685,0.07,0.05,0.07,0.05,1678289880000,10
2023-03-08 15:39:00,11,0.0918,0.1,0.1,0.1,0.07,1678289940000,6
2023-03-08 15:40:00,31,0.07,0.07,0.07,0.07,0.07,1678290000000,18
2023-03-08 15:42:00,30,0.1,0.1,0.1,0.1,0.1,1678290120000,2
2023-03-08 15:43:00,5,0.07,0.07,0.07,0.07,0.07,1678290180000,1
2023-03-08 15:44:00,18,0.07,0.07,0.07,0.07,0.07,1678290240000,5
2023-03-08 15:45:00,2,0.07,0.07,0.07,0.07,0.07,1678290300000,1
2023-03-08 15:46:00,1,0.05,0.05,0.05,0.05,0.05,1678290360000,1
2023-03-08 15:47:00,2,0.07,0.07,0.07,0.07,0.07,1678290420000,2
2023-03-08 15:48:00,1,0.07,0.07,0.07,0.07,0.07,1678290480000,1
2023-03-08 15:49:00,10,0.07,0.07,0.07,0.07,0.07,1678290540000,1
2023-03-08 15:50:00,6,0.0683,0.07,0.07,0.07,0.06,1678290600000,3
2023-03-08 15:51:00,8,0.0963,0.07,0.1,0.1,0.07,1678290660000,2
2023-03-08 15:52:00,2,0.1,0.1,0.1,0.1,0.1,1678290720000,2
