timestamp,volume,vw,open,close,high,low,t,n
2024-01-23 14:30:00,217,0.2487,0.25,0.27,0.28,0.2,1706020200000,42
2024-01-23 14:31:00,347,0.2592,0.3,0.22,0.3,0.2,1706020260000,57
2024-01-23 14:32:00,338,0.19,0.21,0.2,0.25,0.15,1706020320000,33
2024-01-23 14:33:00,482,0.1231,0.17,0.12,0.2,0.1,1706020380000,73
2024-01-23 14:34:00,161,0.1249,0.1,0.13,0.15,0.1,1706020440000,32
2024-01-23 14:35:00,126,0.1329,0.12,0.15,0.15,0.1,1706020500000,37
2024-01-23 14:36:00,75,0.1445,0.1,0.15,0.15,0.1,1706020560000,12
2024-01-23 14:37:00,39,0.1472,0.15,0.13,0.15,0.12,1706020620000,14
2024-01-23 14:38:00,214,0.1522,0.15,0.2,0.2,0.1,1706020680000,50
2024-01-23 14:39:00,58,0.1526,0.2,0.15,0.2,0.15,1706020740000,11
2024-01-23 14:40:00,74,0.1584,0.1,0.1,0.18,0.1,1706020800000,26
2024-01-23 14:41:00,8,0.14,0.15,0.12,0.15,0.1,1706020860000,5
2024-01-23 14:42:00,448,0.1507,0.15,0.15,0.2,0.1,1706020920000,43
2024-01-23 14:43:00,136,0.1535,0.15,0.11,0.2,0.11,1706020980000,12
2024-01-23 14:44:00,48,0.1388,0.15,0.12,0.15,0.1,1706021040000,10
2024-01-23 14:45:00,18,0.1217,0.13,0.1,0.15,0.1,1706021100000,12
2024-01-23 14:46:00,11,0.1364,0.15,0.15,0.15,0.12,1706021160000,3
2024-01-23 14:47:00,42,0.1398,0.15,0.15,0.15,0.1,1706021220000,18
2024-01-23 14:48:00,157,0.1494,0.15,0.16,0.16,0.1,1706021280000,12
2024-01-23 14:49:00,3,0.1567,0.17,0.15,0.17,0.15,1706021340000,3
2024-01-23 14:50:00,37,0.1784,0.17,0.15,0.2,0.15,1706021400000,12
2024-01-23 14:51:00,39,0.1621,0.17,0.15,0.2,0.15,1706021460000,9
2024-01-23 14:52:00,38,0.1697,0.17,0.2,0.2,0.16,1706021520000,26
