timestamp,volume,vw,open,close,high,low,t,n
2023-10-24 13:32:00,1,58.8,58.8,58.8,58.8,58.8,1698154320000,1
2023-10-24 13:33:00,2,57.2,57.0,57.4,57.4,57.0,1698154380000,2
2023-10-24 13:36:00,1,52.0,52.0,52.0,52.0,52.0,1698154560000,1
2023-10-24 13:37:00,1,51.54,51.54,51.54,51.54,51.54,1698154620000,1
2023-10-24 13:38:00,44,51.773,51.73,52.8,52.8,51.73,1698154680000,3
2023-10-24 13:40:00,1,51.9,51.9,51.9,51.9,51.9,1698154800000,1
2023-10-24 13:41:00,1,53.79,53.79,53.79,53.79,53.79,1698154860000,1
2023-10-24 13:42:00,1,52.83,52.83,52.83,52.83,52.83,1698154920000,1
2023-10-24 13:43:00,3,54.9333,55.15,54.5,55.15,54.5,1698154980000,2
2023-10-24 13:44:00,3,54.31,54.31,54.31,54.31,54.31,1698155040000,3
2023-10-24 13:48:00,1,61.9,61.9,61.9,61.9,61.9,1698155280000,1
2023-10-24 13:49:00,3,60.52,60.0,60.78,60.78,60.0,1698155340000,3
2023-10-24 13:51:00,1,61.86,61.86,61.86,61.86,61.86,1698155460000,1
2023-10-24 13:56:00,1,55.9,55.9,55.9,55.9,55.9,1698155760000,1
2023-10-24 13:58:00,2,51.595,51.49,51.7,51.7,51.49,1698155880000,2
2023-10-24 13:59:00,1,51.22,51.22,51.22,51.22,51.22,1698155940000,1
2023-10-24 14:08:00,3,53.9567,56.0,52.3,56.0,52.3,1698156480000,3
2023-10-24 14:20:00,6,56.1,56.6,56.0,56.6,56.0,1698157200000,2
2023-10-24 14:21:00,5,57.272,59.0,56.84,59.0,56.84,1698157260000,4
2023-10-24 14:22:00,5,53.24,53.24,53.24,53.24,53.24,1698157320000,1
2023-10-24 14:23:00,11,49.8727,52.1,49.65,52.1,49.65,1698157380000,2
2023-10-24 14:24:00,6,48.4,48.4,48.4,48.4,48.4,1698157440000,1
2023-10-24 14:25:00,7,47.9657,48.0,47.96,48.0,47.96,1698157500000,2
2023-10-24 14:31:00,2,48.77,48.77,48.77,48.77,48.77,1698157860000,1
2023-10-24 14:34:00,1,45.9,45.9,45.9,45.9,45.9,1698158040000,1
2023-10-24 14:35:00,2,46.9,46.9,46.9,46.9,46.9,1698158100000,1
2023-10-24 14:38:00,1,44.7,44.7,44.7,44.7,44.7,1698158280000,1
2023-10-24 14:39:00,1,43.44,43.44,43.44,43.44,43.44,1698158340000,1
2023-10-24 14:40:00,1,46.8,46.8,46.8,46.8,46.8,1698158400000,1
2023-10-24 14:43:00,1,47.8,47.8,47.8,47.8,47.8,1698158580000,1
2023-10-24 14:47:00,2,44.5,45.0,44.0,45.0,44.0,1698158820000,2
2023-10-24 14:48:00,1,42.5,42.5,42.5,42.5,42.5,1698158880000,1
2023-10-24 14:51:00,2,44.46,44.9,44.02,44.9,44.02,1698159060000,2
2023-10-24 14:53:00,3,46.5267,46.1,46.74,46.74,46.1,1698159180000,3
2023-10-24 14:58:00,1,48.0,48.0,48.0,48.0,48.0,1698159480000,1
2023-10-24 15:02:00,10,50.0,50.0,50.0,50.0,50.0,1698159720000,1
2023-10-24 15:03:00,10,51.0,51.0,51.0,51.0,51.0,1698159780000,1
2023-10-24 15:04:00,3,48.59,48.59,48.59,48.59,48.59,1698159840000,1
2023-10-24 15:06:00,1,47.97,47.97,47.97,47.97,47.97,1698159960000,1
2023-10-24 15:11:00,1,49.95,49.95,49.95,49.95,49.95,1698160260000,1
2023-10-24 15:16:00,2,51.85,52.0,51.7,52.0,51.7,1698160560000,2
2023-10-24 15:18:00,13,51.4846,51.5,51.4,51.5,51.4,1698160680000,3
2023-10-24 15:19:00,10,50.7,50.7,50.7,50.7,50.7,1698160740000,1
2023-10-24 15:20:00,13,52.0769,52.0,52.4,52.4,52.0,1698160800000,3
2023-10-24 15:23:00,2,57.375,58.0,56.75,58.0,56.75,1698160980000,2
2023-10-24 15:24:00,1,56.86,56.86,56.86,56.86,56.86,1698161040000,1
2023-10-24 15:29:00,1,58.57,58.57,58.57,58.57,58.57,1698161340000,1
2023-10-24 15:35:00,1,60.05,60.05,60.05,60.05,60.05,1698161700000,1
2023-10-24 15:37:00,1,60.67,60.67,60.67,60.67,60.67,1698161820000,1
2023-10-24 15:41:00,2,59.17,59.17,59.17,59.17,59.17,1698162060000,1
2023-10-24 15:43:00,5,60.69,60.69,60.69,60.69,60.69,1698162180000,1
2023-10-24 15:56:00,1,59.86,59.86,59.86,59.86,59.86,1698162960000,1
2023-10-24 15:59:00,1,57.1,57.1,57.1,57.1,57.1,1698163140000,1
2023-10-24 16:01:00,101,56.6314,56.5,57.67,57.67,56.5,1698163260000,9
2023-10-24 16:14:00,1,59.0,59.0,59.0,59.0,59.0,1698164040000,1
2023-10-24 16:16:00,3,64.9333,64.4,65.2,65.2,64.4,1698164160000,2
2023-10-24 16:17:00,6,64.03,64.03,64.03,64.03,64.03,1698164220000,1
2023-10-24 16:20:00,2,69.02,69.04,69.0,69.04,69.0,1698164400000,2
2023-10-24 16:21:00,1,68.49,68.49,68.49,68.49,68.49,1698164460000,1
2023-10-24 16:22:00,1,68.43,68.43,68.43,68.43,68.43,1698164520000,1
2023-10-24 16:27:00,4,70.36,70.51,70.31,70.51,70.31,1698164820000,2
2023-10-24 16:31:00,1,72.62,72.62,72.62,72.62,72.62,1698165060000,1
2023-10-24 16:33:00,1,72.5,72.5,72.5,72.5,72.5,1698165180000,1
2023-10-24 17:08:00,5,72.354,72.18,72.48,72.48,72.18,1698167280000,3
2023-10-24 17:15:00,1,75.6,75.6,75.6,75.6,75.6,1698167700000,1
2023-10-24 17:19:00,1,72.2,72.2,72.2,72.2,72.2,1698167940000,1
2023-10-24 17:26:00,4,70.27,70.27,70.27,70.27,70.27,1698168360000,2
2023-10-24 17:28:00,1,69.0,69.0,69.0,69.0,69.0,1698168480000,1
2023-10-24 17:30:00,2,63.775,64.55,63.0,64.55,63.0,1698168600000,2
2023-10-24 17:31:00,1,64.18,64.18,64.18,64.18,64.18,1698168660000,1
2023-10-24 17:32:00,2,64.15,63.9,64.4,64.4,63.9,1698168720000,2
2023-10-24 17:36:00,1,65.9,65.9,65.9,65.9,65.9,1698168960000,1
