timestamp,volume,vw,open,close,high,low,t,n
2023-08-22 13:30:00,272,0.05,0.05,0.05,0.05,0.05,1692711000000,45
2023-08-22 13:31:00,319,0.05,0.05,0.05,0.05,0.05,1692711060000,73
2023-08-22 13:32:00,328,0.05,0.05,0.05,0.05,0.05,1692711120000,85
2023-08-22 13:33:00,211,0.05,0.05,0.05,0.05,0.05,1692711180000,39
2023-08-22 13:34:00,313,0.05,0.05,0.05,0.05,0.05,1692711240000,32
2023-08-22 13:35:00,289,0.05,0.05,0.05,0.05,0.05,1692711300000,68
2023-08-22 13:36:00,7,0.05,0.05,0.05,0.05,0.05,1692711360000,4
2023-08-22 13:37:00,120,0.05,0.05,0.05,0.05,0.05,1692711420000,7
2023-08-22 13:38:00,53,0.05,0.05,0.05,0.05,0.05,1692711480000,11
2023-08-22 13:39:00,36,0.05,0.05,0.05,0.05,0.05,1692711540000,10
2023-08-22 13:40:00,165,0.05,0.05,0.05,0.05,0.05,1692711600000,15
2023-08-22 13:41:00,12,0.05,0.05,0.05,0.05,0.05,1692711660000,3
2023-08-22 13:42:00,7,0.05,0.05,0.05,0.05,0.05,1692711720000,4
2023-08-22 13:44:00,12,0.05,0.05,0.05,0.05,0.05,1692711840000,8
2023-08-22 13:45:00,99,0.05,0.05,0.05,0.05,0.05,1692711900000,24
2023-08-22 13:46:00,36,0.05,0.05,0.05,0.05,0.05,1692711960000,12
2023-08-22 13:47:00,32,0.05,0.05,0.05,0.05,0.05,1692712020000,4
2023-08-22 13:48:00,2,0.05,0.05,0.05,0.05,0.05,1692712080000,1
2023-08-22 13:50:00,10,0.05,0.05,0.05,0.05,0.05,1692712200000,1
2023-08-22 13:51:00,10,0.05,0.05,0.05,0.05,0.05,1692712260000,3
2023-08-22 13:53:00,6,0.05,0.05,0.05,0.05,0.05,1692712380000,2
2023-08-22 13:59:00,22,0.05,0.05,0.05,0.05,0.05,1692712740000,2
2023-08-22 14:11:00,3,0.05,0.05,0.05,0.05,0.05,1692713460000,3
2023-08-22 14:12:00,2,0.05,0.05,0.05,0.05,0.05,1692713520000,2
2023-08-22 14:13:00,12,0.05,0.05,0.05,0.05,0.05,1692713580000,7
2023-08-22 14:16:00,2,0.05,0.05,0.05,0.05,0.05,1692713760000,2
2023-08-22 14:18:00,25,0.05,0.05,0.05,0.05,0.05,1692713880000,1
2023-08-22 14:24:00,4,0.05,0.05,0.05,0.05,0.05,1692714240000,2
2023-08-22 14:25:00,16,0.05,0.05,0.05,0.05,0.05,1692714300000,3
2023-08-22 14:34:00,5,0.05,0.05,0.05,0.05,0.05,1692714840000,1
2023-08-22 14:46:00,5,0.05,0.05,0.05,0.05,0.05,1692715560000,1
2023-08-22 14:59:00,8,0.05,0.05,0.05,0.05,0.05,1692716340000,1
2023-08-22 15:01:00,1,0.05,0.05,0.05,0.05,0.05,1692716460000,1
2023-08-22 15:03:00,2,0.05,0.05,0.05,0.05,0.05,1692716580000,2
2023-08-22 15:13:00,2,0.05,0.05,0.05,0.05,0.05,1692717180000,1
2023-08-22 15:28:00,15,0.05,0.05,0.05,0.05,0.05,1692718080000,2
2023-08-22 16:00:00,3,0.05,0.05,0.05,0.05,0.05,1692720000000,3
2023-08-22 16:03:00,1,0.05,0.05,0.05,0.05,0.05,1692720180000,1
2023-08-22 18:56:00,8,0.05,0.05,0.05,0.05,0.05,1692730560000,1
2023-08-22 19:00:00,22,0.05,0.05,0.05,0.05,0.05,1692730800000,1
2023-08-22 19:59:00,3,0.05,0.05,0.05,0.05,0.05,1692734340000,2
