timestamp,volume,vw,open,close,high,low,t,n
2023-09-21 13:30:00,515,2.9757,2.9,3.3,3.5,2.63,1695303000000,171
2023-09-21 13:31:00,631,2.9384,3.4,2.87,3.4,2.74,1695303060000,193
2023-09-21 13:32:00,571,2.8164,2.9,2.7,2.97,2.65,1695303120000,132
2023-09-21 13:33:00,116,2.3883,2.67,2.17,2.7,2.15,1695303180000,54
2023-09-21 13:34:00,164,1.9929,2.1,2.2,2.4,1.65,1695303240000,59
2023-09-21 13:35:00,245,2.1891,1.95,2.4,2.7,1.8,1695303300000,106
2023-09-21 13:36:00,271,2.6121,2.35,2.39,2.85,2.35,1695303360000,89
2023-09-21 13:37:00,231,2.1031,2.35,2.22,2.45,1.8,1695303420000,96
2023-09-21 13:38:00,173,1.9955,2.27,1.85,2.5,1.8,1695303480000,73
2023-09-21 13:39:00,148,1.8083,1.85,1.65,2.02,1.55,1695303540000,86
2023-09-21 13:40:00,200,1.7648,1.65,1.7,1.95,1.55,1695303600000,82
2023-09-21 13:41:00,116,1.9163,1.65,1.9,2.2,1.6,1695303660000,57
2023-09-21 13:42:00,85,1.8032,1.9,1.75,2.0,1.6,1695303720000,44
2023-09-21 13:43:00,354,1.8422,1.75,1.75,2.4,1.6,1695303780000,69
2023-09-21 13:44:00,63,1.8079,1.8,1.8,1.9,1.75,1695303840000,31
2023-09-21 13:45:00,73,1.7919,1.85,1.85,1.9,1.65,1695303900000,35
2023-09-21 13:46:00,282,1.8761,1.8,1.6,2.0,1.55,1695303960000,71
2023-09-21 13:47:00,224,1.5667,1.55,1.6,1.75,1.1,1695304020000,78
2023-09-21 13:48:00,299,1.7653,1.61,1.64,2.0,1.6,1695304080000,67
2023-09-21 13:49:00,118,1.497,1.6,1.45,1.65,1.4,1695304140000,53
2023-09-21 13:50:00,263,1.3973,1.47,1.35,1.52,1.3,1695304200000,78
2023-09-21 13:51:00,663,1.3022,1.3,1.4,1.41,1.2,1695304260000,76
2023-09-21 13:52:00,171,1.3168,1.4,1.15,1.45,1.15,1695304320000,69
2023-09-21 13:53:00,138,1.1036,1.15,1.05,1.15,1.05,1695304380000,69
2023-09-21 13:54:00,550,1.1254,1.05,1.16,1.2,1.0,1695304440000,83
2023-09-21 13:55:00,214,1.0377,1.2,0.95,1.2,0.9,1695304500000,80
2023-09-21 13:56:00,258,0.9701,0.95,0.92,1.05,0.92,1695304560000,93
2023-09-21 13:57:00,870,0.9811,0.92,1.0,1.02,0.92,1695304620000,68
2023-09-21 13:58:00,123,0.9156,1.0,0.9,1.02,0.85,1695304680000,57
2023-09-21 13:59:00,224,0.8851,0.95,0.8,1.0,0.75,1695304740000,77
2023-09-21 14:00:00,184,0.8026,0.8,0.8,0.85,0.7,1695304800000,79
2023-09-21 14:01:00,443,0.7358,0.75,0.75,0.8,0.65,1695304860000,84
2023-09-21 14:02:00,303,0.7556,0.8,0.75,0.85,0.72,1695304920000,65
2023-09-21 14:03:00,506,0.7254,0.72,0.65,0.8,0.65,1695304980000,89
2023-09-21 14:04:00,1132,0.7051,0.7,0.7,0.75,0.65,1695305040000,80
2023-09-21 14:05:00,480,0.7284,0.7,0.78,0.8,0.65,1695305100000,93
2023-09-21 14:06:00,173,0.8549,0.75,0.75,0.95,0.75,1695305160000,73
2023-09-21 14:07:00,331,0.8939,0.85,0.95,1.0,0.75,1695305220000,67
2023-09-21 14:08:00,136,0.8943,0.95,0.95,0.95,0.85,1695305280000,66
2023-09-21 14:09:00,418,0.9699,0.92,0.99,1.05,0.9,1695305340000,90
2023-09-21 14:10:00,945,1.0689,1.05,1.0,1.15,1.0,1695305400000,144
2023-09-21 14:11:00,94,0.9862,0.95,0.96,1.1,0.95,1695305460000,52
2023-09-21 14:12:00,484,0.9297,0.95,0.82,1.0,0.8,1695305520000,43
2023-09-21 14:13:00,96,0.8167,0.8,0.85,0.85,0.8,1695305580000,31
2023-09-21 14:14:00,85,0.8788,0.87,0.8,0.95,0.8,1695305640000,28
2023-09-21 14:15:00,205,0.9408,0.88,1.0,1.0,0.85,1695305700000,72
2023-09-21 14:16:00,422,1.0191,1.05,1.0,1.1,0.95,1695305760000,95
2023-09-21 14:17:00,191,1.1273,1.05,1.14,1.2,1.02,1695305820000,82
2023-09-21 14:18:00,681,1.3022,1.15,1.4,1.4,1.15,1695305880000,158
2023-09-21 14:19:00,291,1.3552,1.35,1.4,1.45,1.25,1695305940000,104
2023-09-21 14:20:00,305,1.301,1.3,1.3,1.35,1.15,1695306000000,73
2023-09-21 14:21:00,87,1.3285,1.3,1.35,1.4,1.25,1695306060000,53
2023-09-21 14:22:00,125,1.2415,1.4,1.2,1.4,1.1,1695306120000,77
2023-09-21 14:23:00,217,1.0606,1.15,0.95,1.15,0.95,1695306180000,108
2023-09-21 14:24:00,119,0.9688,1.0,0.97,1.05,0.9,1695306240000,45
2023-09-21 14:25:00,129,0.9241,1.0,0.85,1.02,0.85,1695306300000,69
2023-09-21 14:26:00,265,0.818,0.87,0.8,0.95,0.75,1695306360000,78
2023-09-21 14:27:00,110,0.8032,0.75,0.85,0.85,0.75,1695306420000,50
2023-09-21 14:28:00,112,0.7799,0.8,0.8,0.85,0.7,1695306480000,61
2023-09-21 14:29:00,90,0.7241,0.75,0.7,0.76,0.65,1695306540000,47
2023-09-21 14:30:00,109,0.6695,0.75,0.7,0.75,0.6,1695306600000,56
2023-09-21 14:31:00,72,0.6358,0.65,0.7,0.7,0.6,1695306660000,35
2023-09-21 14:32:00,170,0.6974,0.65,0.65,0.75,0.6,1695306720000,49
2023-09-21 14:33:00,105,0.6894,0.6,0.7,0.75,0.6,1695306780000,54
2023-09-21 14:34:00,120,0.6603,0.67,0.65,0.7,0.62,1695306840000,42
2023-09-21 14:35:00,122,0.6893,0.65,0.7,0.75,0.65,1695306900000,35
2023-09-21 14:36:00,127,0.7569,0.7,0.8,0.8,0.66,1695306960000,34
2023-09-21 14:37:00,91,0.7767,0.8,0.8,0.85,0.75,1695307020000,30
2023-09-21 14:38:00,316,0.801,0.77,0.87,0.9,0.75,1695307080000,52
2023-09-21 14:39:00,341,0.9032,0.85,0.95,0.95,0.85,1695307140000,49
2023-09-21 14:40:00,57,0.8396,0.9,0.85,0.95,0.75,1695307200000,45
2023-09-21 14:41:00,198,0.9289,0.82,0.85,1.0,0.82,1695307260000,59
2023-09-21 14:42:00,48,0.8369,0.85,0.85,0.9,0.8,1695307320000,30
2023-09-21 14:43:00,74,0.802,0.8,0.7,0.85,0.7,1695307380000,42
2023-09-21 14:44:00,219,0.6826,0.7,0.6,0.74,0.6,1695307440000,61
2023-09-21 14:45:00,156,0.5888,0.6,0.5,0.65,0.5,1695307500000,42
2023-09-21 14:46:00,92,0.5641,0.55,0.55,0.6,0.55,1695307560000,43
2023-09-21 14:47:00,52,0.5162,0.55,0.55,0.56,0.5,1695307620000,28
2023-09-21 14:48:00,445,0.4952,0.5,0.45,0.5,0.45,1695307680000,53
2023-09-21 14:49:00,119,0.4528,0.45,0.5,0.5,0.4,1695307740000,39
2023-09-21 14:50:00,541,0.4068,0.5,0.4,0.5,0.4,1695307800000,55
2023-09-21 14:51:00,81,0.3656,0.35,0.4,0.4,0.35,1695307860000,42
2023-09-21 14:52:00,235,0.4077,0.35,0.4,0.45,0.35,1695307920000,50
2023-09-21 14:53:00,68,0.4022,0.4,0.45,0.45,0.37,1695307980000,31
2023-09-21 14:54:00,163,0.4456,0.45,0.42,0.5,0.42,1695308040000,31
2023-09-21 14:55:00,82,0.3857,0.4,0.37,0.45,0.37,1695308100000,18
2023-09-21 14:56:00,185,0.4138,0.4,0.42,0.45,0.37,1695308160000,24
2023-09-21 14:57:00,60,0.3982,0.45,0.35,0.45,0.35,1695308220000,29
2023-09-21 14:58:00,78,0.3345,0.35,0.35,0.4,0.3,1695308280000,40
2023-09-21 14:59:00,124,0.3195,0.3,0.3,0.35,0.3,1695308340000,60
2023-09-21 15:00:00,186,0.3363,0.32,0.33,0.4,0.3,1695308400000,43
2023-09-21 15:01:00,113,0.344,0.32,0.35,0.35,0.3,1695308460000,35
2023-09-21 15:02:00,114,0.3408,0.3,0.35,0.35,0.3,1695308520000,45
2023-09-21 15:03:00,223,0.3466,0.35,0.35,0.37,0.32,1695308580000,31
2023-09-21 15:04:00,25,0.3368,0.35,0.3,0.35,0.3,1695308640000,15
