timestamp,volume,vw,open,close,high,low,t,n
2024-04-19 13:30:00,111,0.4107,0.5,0.4,0.5,0.35,1713533400000,34
2024-04-19 13:31:00,550,0.3248,0.35,0.4,0.4,0.3,1713533460000,57
2024-04-19 13:32:00,325,0.3353,0.37,0.42,0.45,0.32,1713533520000,29
2024-04-19 13:33:00,119,0.4213,0.45,0.45,0.45,0.4,1713533580000,36
2024-04-19 13:34:00,88,0.4281,0.5,0.45,0.5,0.4,1713533640000,33
2024-04-19 13:35:00,33,0.3706,0.37,0.35,0.42,0.35,1713533700000,16
2024-04-19 13:36:00,60,0.3508,0.37,0.32,0.37,0.3,1713533760000,14
2024-04-19 13:37:00,484,0.3252,0.33,0.32,0.33,0.3,1713533820000,27
2024-04-19 13:38:00,109,0.3215,0.35,0.32,0.35,0.3,1713533880000,20
2024-04-19 13:39:00,89,0.328,0.32,0.35,0.35,0.3,1713533940000,29
2024-04-19 13:40:00,161,0.3194,0.3,0.25,0.35,0.25,1713534000000,18
2024-04-19 13:41:00,91,0.3202,0.25,0.35,0.35,0.25,1713534060000,15
2024-04-19 13:42:00,54,0.3506,0.37,0.38,0.4,0.32,1713534120000,12
2024-04-19 13:43:00,70,0.3897,0.4,0.4,0.4,0.37,1713534180000,13
2024-04-19 13:44:00,66,0.4308,0.42,0.45,0.45,0.41,1713534240000,22
2024-04-19 13:45:00,22,0.4223,0.43,0.42,0.45,0.42,1713534300000,13
2024-04-19 13:46:00,118,0.4824,0.42,0.5,0.55,0.42,1713534360000,22
2024-04-19 13:47:00,253,0.4979,0.5,0.45,0.55,0.4,1713534420000,62
2024-04-19 13:48:00,89,0.3931,0.42,0.38,0.45,0.37,1713534480000,12
2024-04-19 13:49:00,33,0.4006,0.4,0.42,0.42,0.4,1713534540000,14
2024-04-19 13:50:00,49,0.3265,0.35,0.3,0.35,0.3,1713534600000,12
2024-04-19 13:51:00,28,0.3196,0.3,0.3,0.35,0.3,1713534660000,9
2024-04-19 13:52:00,45,0.3656,0.35,0.37,0.4,0.32,1713534720000,10
2024-04-19 13:53:00,57,0.3739,0.4,0.4,0.45,0.35,1713534780000,18
2024-04-19 13:54:00,80,0.427,0.4,0.5,0.5,0.4,1713534840000,21
2024-04-19 13:55:00,62,0.4569,0.45,0.45,0.5,0.44,1713534900000,22
2024-04-19 13:56:00,13,0.4231,0.42,0.45,0.45,0.4,1713534960000,8
2024-04-19 13:57:00,33,0.4442,0.42,0.5,0.5,0.42,1713535020000,12
2024-04-19 13:58:00,7,0.4343,0.4,0.45,0.45,0.4,1713535080000,5
2024-04-19 13:59:00,28,0.4204,0.45,0.42,0.45,0.4,1713535140000,5
2024-04-19 14:00:00,38,0.405,0.4,0.45,0.45,0.37,1713535200000,14
2024-04-19 14:01:00,49,0.4212,0.42,0.4,0.5,0.4,1713535260000,11
2024-04-19 14:02:00,54,0.402,0.4,0.4,0.45,0.38,1713535320000,11
2024-04-19 14:03:00,11,0.3855,0.37,0.4,0.4,0.37,1713535380000,6
2024-04-19 14:04:00,23,0.3517,0.37,0.37,0.37,0.35,1713535440000,6
2024-04-19 14:05:00,8,0.3675,0.35,0.37,0.37,0.35,1713535500000,4
2024-04-19 14:06:00,33,0.3927,0.4,0.4,0.42,0.38,1713535560000,15
2024-04-19 14:07:00,8,0.3888,0.4,0.37,0.4,0.37,1713535620000,4
2024-04-19 14:08:00,53,0.3983,0.4,0.37,0.4,0.37,1713535680000,6
2024-04-19 14:09:00,17,0.3806,0.38,0.4,0.4,0.37,1713535740000,5
2024-04-19 14:10:00,31,0.3423,0.35,0.35,0.35,0.32,1713535800000,11
2024-04-19 14:11:00,2,0.3,0.3,0.3,0.3,0.3,1713535860000,1
2024-04-19 14:12:00,24,0.3175,0.32,0.32,0.32,0.3,1713535920000,7
2024-04-19 14:13:00,39,0.2995,0.32,0.3,0.32,0.25,1713535980000,10
2024-04-19 14:14:00,24,0.3,0.3,0.3,0.3,0.3,1713536040000,9
2024-04-19 14:15:00,295,0.273,0.3,0.25,0.3,0.25,1713536100000,71
2024-04-19 14:16:00,54,0.2678,0.3,0.27,0.3,0.25,1713536160000,12
2024-04-19 14:17:00,1,0.27,0.27,0.27,0.27,0.27,1713536220000,1
2024-04-19 14:18:00,33,0.277,0.25,0.25,0.3,0.25,1713536280000,13
2024-04-19 14:19:00,211,0.2509,0.25,0.25,0.27,0.25,1713536340000,15
2024-04-19 14:20:00,40,0.23,0.25,0.25,0.25,0.2,1713536400000,15
2024-04-19 14:21:00,14,0.2643,0.25,0.25,0.3,0.25,1713536460000,8
2024-04-19 14:22:00,26,0.2585,0.25,0.27,0.27,0.25,1713536520000,18
2024-04-19 14:23:00,8,0.25,0.25,0.25,0.25,0.25,1713536580000,1
2024-04-19 14:24:00,11,0.22,0.22,0.22,0.22,0.22,1713536640000,3
2024-04-19 14:25:00,18,0.2067,0.2,0.22,0.22,0.2,1713536700000,11
2024-04-19 14:26:00,56,0.1804,0.2,0.2,0.2,0.15,1713536760000,18
2024-04-19 14:27:00,22,0.1986,0.2,0.2,0.2,0.17,1713536820000,11
2024-04-19 14:28:00,9,0.2,0.2,0.2,0.2,0.2,1713536880000,6
2024-04-19 14:29:00,22,0.2245,0.2,0.22,0.25,0.2,1713536940000,6
2024-04-19 14:30:00,53,0.2417,0.22,0.2,0.25,0.2,1713537000000,15
2024-04-19 14:31:00,10,0.238,0.22,0.25,0.25,0.22,1713537060000,5
2024-04-19 14:32:00,18,0.25,0.25,0.25,0.25,0.25,1713537120000,5
2024-04-19 14:33:00,10,0.23,0.21,0.25,0.25,0.21,1713537180000,3
2024-04-19 14:34:00,17,0.2253,0.25,0.22,0.25,0.22,1713537240000,5
2024-04-19 14:35:00,12,0.2183,0.22,0.22,0.22,0.2,1713537300000,6
2024-04-19 14:36:00,4,0.2375,0.2,0.25,0.25,0.2,1713537360000,2
2024-04-19 14:37:00,780,0.23,0.23,0.23,0.23,0.23,1713537420000,5
2024-04-19 14:38:00,1,0.22,0.22,0.22,0.22,0.22,1713537480000,1
2024-04-19 14:39:00,16,0.215,0.2,0.2,0.22,0.2,1713537540000,6
2024-04-19 14:40:00,29,0.2124,0.22,0.2,0.22,0.2,1713537600000,5
2024-04-19 14:41:00,20,0.2475,0.25,0.25,0.25,0.2,1713537660000,5
2024-04-19 14:42:00,10,0.25,0.25,0.25,0.25,0.25,1713537720000,2
2024-04-19 14:43:00,23,0.2187,0.2,0.25,0.25,0.2,1713537780000,3
2024-04-19 14:44:00,31,0.21,0.21,0.21,0.21,0.21,1713537840000,1
2024-04-19 14:45:00,63,0.246,0.25,0.25,0.25,0.22,1713537900000,18
2024-04-19 14:46:00,46,0.2541,0.25,0.27,0.3,0.25,1713537960000,10
2024-04-19 14:47:00,1,0.25,0.25,0.25,0.25,0.25,1713538020000,1
2024-04-19 14:49:00,5,0.25,0.25,0.25,0.25,0.25,1713538140000,1
2024-04-19 14:50:00,2,0.25,0.25,0.25,0.25,0.25,1713538200000,2
2024-04-19 14:51:00,2,0.22,0.22,0.22,0.22,0.22,1713538260000,1
2024-04-19 14:52:00,1,0.25,0.25,0.25,0.25,0.25,1713538320000,1
2024-04-19 14:53:00,14,0.2514,0.25,0.27,0.27,0.25,1713538380000,6
2024-04-19 14:54:00,19,0.2984,0.3,0.27,0.3,0.27,1713538440000,3
2024-04-19 14:55:00,13,0.2246,0.25,0.25,0.25,0.22,1713538500000,8
2024-04-19 14:57:00,17,0.2188,0.23,0.2,0.23,0.2,1713538620000,12
2024-04-19 14:58:00,33,0.2218,0.2,0.25,0.25,0.2,1713538680000,13
2024-04-19 14:59:00,106,0.2208,0.22,0.25,0.25,0.22,1713538740000,4
2024-04-19 15:00:00,15,0.2073,0.22,0.2,0.22,0.19,1713538800000,10
2024-04-19 15:01:00,23,0.2109,0.2,0.25,0.25,0.15,1713538860000,6
2024-04-19 15:02:00,4,0.2125,0.2,0.2,0.25,0.2,1713538920000,3
2024-04-19 15:03:00,4,0.18,0.15,0.2,0.2,0.15,1713538980000,4
2024-04-19 15:04:00,3,0.17,0.17,0.17,0.17,0.17,1713539040000,3
2024-04-19 15:05:00,6,0.1783,0.18,0.17,0.18,0.17,1713539100000,3
2024-04-19 15:06:00,1,0.17,0.17,0.17,0.17,0.17,1713539160000,1
2024-04-19 15:08:00,4,0.2,0.2,0.2,0.2,0.2,1713539280000,2
2024-04-19 15:09:00,2,0.2,0.2,0.2,0.2,0.2,1713539340000,1
2024-04-19 15:10:00,1,0.15,0.15,0.15,0.15,0.15,1713539400000,1
2024-04-19 15:11:00,15,0.1847,0.2,0.2,0.2,0.17,1713539460000,5
2024-04-19 15:12:00,16,0.1575,0.17,0.15,0.17,0.15,1713539520000,7
2024-04-19 15:13:00,3,0.2,0.2,0.2,0.2,0.2,1713539580000,1
2024-04-19 15:14:00,5,0.192,0.2,0.19,0.2,0.17,1713539640000,5
2024-04-19 15:15:00,2,0.175,0.15,0.2,0.2,0.15,1713539700000,2
2024-04-19 15:16:00,54,0.1504,0.17,0.15,0.17,0.15,1713539760000,3
