timestamp,volume,vw,open,close,high,low,t,n
2023-11-29 14:30:00,982,1.0575,1.15,0.96,1.21,0.9,1701268200000,237
2023-11-29 14:31:00,761,1.1382,1.0,1.2,1.25,0.98,1701268260000,257
2023-11-29 14:32:00,891,1.3662,1.17,1.6,1.6,1.17,1701268320000,262
2023-11-29 14:33:00,850,1.5886,1.55,1.65,1.7,1.45,1701268380000,315
2023-11-29 14:34:00,601,1.6961,1.65,1.85,1.85,1.55,1701268440000,215
2023-11-29 14:35:00,508,1.8333,1.85,1.75,1.95,1.7,1701268500000,236
2023-11-29 14:36:00,675,1.8991,1.75,1.8,2.0,1.75,1701268560000,251
2023-11-29 14:37:00,612,1.5036,1.75,1.3,1.82,1.2,1701268620000,240
2023-11-29 14:38:00,448,1.4721,1.3,1.55,1.6,1.25,1701268680000,210
2023-11-29 14:39:00,675,1.4973,1.58,1.4,1.65,1.35,1701268740000,171
2023-11-29 14:40:00,331,1.4701,1.5,1.45,1.65,1.3,1701268800000,148
2023-11-29 14:41:00,438,1.3731,1.38,1.35,1.5,1.25,1701268860000,161
2023-11-29 14:42:00,254,1.4738,1.4,1.4,1.6,1.37,1701268920000,108
2023-11-29 14:43:00,262,1.3209,1.4,1.25,1.4,1.2,1701268980000,118
2023-11-29 14:44:00,449,1.1758,1.27,1.22,1.27,1.1,1701269040000,150
2023-11-29 14:45:00,463,1.3257,1.25,1.27,1.4,1.22,1701269100000,226
2023-11-29 14:46:00,343,1.4098,1.3,1.4,1.5,1.25,1701269160000,128
2023-11-29 14:47:00,722,1.5147,1.37,1.65,1.65,1.29,1701269220000,198
2023-11-29 14:48:00,378,1.5941,1.68,1.47,1.75,1.45,1701269280000,163
2023-11-29 14:49:00,290,1.5962,1.5,1.6,1.7,1.45,1701269340000,110
2023-11-29 14:50:00,426,1.5506,1.67,1.34,1.75,1.34,1701269400000,149
2023-11-29 14:51:00,229,1.3307,1.4,1.35,1.45,1.2,1701269460000,106
2023-11-29 14:52:00,288,1.5284,1.35,1.65,1.65,1.35,1701269520000,124
2023-11-29 14:53:00,647,1.7531,1.7,1.85,1.9,1.65,1701269580000,206
2023-11-29 14:54:00,685,1.9363,1.9,2.0,2.1,1.75,1701269640000,264
2023-11-29 14:55:00,845,2.1547,2.0,2.25,2.3,1.95,1701269700000,305
2023-11-29 14:56:00,543,2.1394,2.25,2.05,2.4,2.05,1701269760000,211
2023-11-29 14:57:00,436,1.8517,2.05,1.81,2.1,1.7,1701269820000,227
2023-11-29 14:58:00,323,1.7623,1.85,1.8,1.85,1.65,1701269880000,109
2023-11-29 14:59:00,259,1.8352,1.8,1.85,1.95,1.7,1701269940000,124
2023-11-29 15:00:00,423,1.9968,1.87,1.95,2.15,1.83,1701270000000,173
2023-11-29 15:01:00,276,1.9046,2.0,1.7,2.0,1.7,1701270060000,113
2023-11-29 15:02:00,283,1.6182,1.8,1.55,1.8,1.5,1701270120000,178
2023-11-29 15:03:00,574,1.2667,1.5,1.3,1.55,1.1,1701270180000,257
2023-11-29 15:04:00,726,1.2505,1.35,1.05,1.45,1.05,1701270240000,165
2023-11-29 15:05:00,1185,0.9253,1.15,0.85,1.2,0.65,1701270300000,338
2023-11-29 15:06:00,556,0.8709,0.85,0.89,0.95,0.8,1701270360000,183
2023-11-29 15:07:00,674,0.6914,0.9,0.6,0.9,0.6,1701270420000,236
2023-11-29 15:08:00,833,0.6161,0.65,0.6,0.7,0.5,1701270480000,196
2023-11-29 15:09:00,643,0.5398,0.6,0.55,0.62,0.47,1701270540000,157
2023-11-29 15:10:00,436,0.5353,0.55,0.5,0.6,0.45,1701270600000,155
2023-11-29 15:11:00,442,0.4966,0.5,0.45,0.55,0.45,1701270660000,104
2023-11-29 15:12:00,230,0.5112,0.55,0.55,0.55,0.45,1701270720000,78
2023-11-29 15:13:00,616,0.4831,0.55,0.45,0.55,0.4,1701270780000,146
2023-11-29 15:14:00,249,0.4906,0.45,0.5,0.55,0.45,1701270840000,92
2023-11-29 15:15:00,644,0.4562,0.5,0.42,0.55,0.4,1701270900000,125
2023-11-29 15:16:00,252,0.4665,0.4,0.48,0.5,0.4,1701270960000,77
2023-11-29 15:17:00,250,0.5035,0.5,0.45,0.55,0.45,1701271020000,96
2023-11-29 15:18:00,235,0.4465,0.5,0.4,0.5,0.4,1701271080000,54
